patient_id,full_name,gender,age,date_of_birth,district,national_id,phone,income_level,registration_date,is_active
PAT001432,Aisha Seif,Female,25,1999-01-01,Urban West,ZNZ495556,255746046153,Middle,2019-09-03,1
PAT001433,Rukia Amour,Female,31,1993-01-01,Chake-Chake,ZNZ662345,255734091077,Middle,2022-04-05,1
PAT001434,Nasra Omar,Female,32,1992-01-01,Micheweni,ZNZ718943,255712931659,Middle,2022-05-01,1
PAT001435,Hassan Mwinyi,Male,48,1976-01-01,Wete,ZNZ725494,255770540089,Lower-Middle,2018-07-12,1
PAT001436,Ibrahim Mwinyi,Male,0,2024-01-01,North A,ZNZ697518,255731864581,Low,2018-02-27,1
PAT001437,Bakari Bakari,Male,25,1999-01-01,South Unguja,ZNZ516968,255751849877,Upper-Middle,2021-12-31,1
PAT001438,Halima Hassan,Female,35,1989-01-01,Wete,ZNZ836664,255780663246,Upper-Middle,2021-02-08,1
PAT001439,Khalid Abdallah,Male,54,1970-01-01,North B,ZNZ823056,255738854322,Lower-Middle,2018-05-09,1
PAT001440,Latifa Ali,Female,24,2000-01-01,Micheweni,ZNZ941462,255710499964,Low,2019-12-07,0
PAT001441,Rahma Omar,Female,3,2021-01-01,Chake-Chake,ZNZ212789,255751133161,Lower-Middle,2020-05-01,1
PAT001442,Nassor Mohammed,Male,44,1980-01-01,Urban West,ZNZ944355,255726916781,Middle,2021-09-11,1
PAT001443,Zainab Bakari,Female,22,2002-01-01,Urban West,ZNZ430048,255746982693,Middle,2018-01-08,1
PAT001444,Omar Omar,Male,15,2009-01-01,South Unguja,ZNZ857596,255761659302,Middle,2018-01-29,1
PAT001445,Khadija Salim,Female,22,2002-01-01,Urban West,ZNZ629896,255732713635,Low,2021-02-09,1
PAT001446,Abdallah Khalid,Male,32,1992-01-01,Chake-Chake,ZNZ679835,255750867616,Low,2020-08-04,1
PAT001447,Pili Suleiman,Female,22,2002-01-01,Wete,ZNZ334907,255754510632,Low,2022-08-24,1
PAT001448,Zuwena Salim,Female,0,2024-01-01,Mkoani,ZNZ958312,255791232584,Upper-Middle,2018-05-11,0
PAT001449,Fatuma Said,Female,45,1979-01-01,Micheweni,ZNZ314601,255735222396,Lower-Middle,2018-07-07,1
PAT001450,Rukia Salim,Female,51,1973-01-01,Urban West,ZNZ783775,,Middle,2022-08-26,1
PAT001451,Zainab Bakari,Female,41,1983-01-01,Urban West,ZNZ284286,255737299045,Low,2019-12-10,1
PAT001452,Rukia Said,Female,14,2010-01-01,Chake-Chake,ZNZ103679,255745353386,Upper-Middle,2022-02-07,1
PAT001453,Amina Haji,Female,28,1996-01-01,Urban West,ZNZ306096,255794815170,Middle,2021-10-19,1
PAT001454,Aisha Mwinyi,Female,31,1993-01-01,Wete,ZNZ547154,,Low,2021-05-12,1
PAT001455,Khalid Khalid,Male,44,1980-01-01,Chake-Chake,ZNZ682787,255766178284,Middle,2018-07-31,1
PAT001456,Rehema Nassor,Female,42,1982-01-01,North A,ZNZ817583,255718828325,Low,2022-07-03,1
PAT001457,Halima Salim,Female,20,2004-01-01,North A,ZNZ552532,255775414705,Low,2018-10-03,1
PAT001458,Fatuma Salim,Female,33,1991-01-01,South Unguja,ZNZ846256,255755110158,Low,2021-01-01,0
PAT001459,Seif Haji,Male,42,1982-01-01,Mkoani,ZNZ394067,255744874739,Upper-Middle,2022-08-30,0
PAT001460,Asha Nassor,Female,53,1971-01-01,Urban West,ZNZ116292,255798561511,Upper-Middle,2022-12-01,0
PAT001461,Salim Mohammed,Male,46,1978-01-01,Kati,,255715119641,Low,2018-08-31,1
PAT001462,Amina Khatib,Female,43,1981-01-01,South Unguja,ZNZ118800,255723224541,Middle,2022-12-16,0
PAT001463,Abdallah Hamisi,Male,36,1988-01-01,Kati,ZNZ751809,255774109962,Middle,2021-01-30,0
PAT001464,Zawadi Mwinyi,Female,53,1971-01-01,Urban West,ZNZ745615,255775501559,Middle,2020-09-13,0
PAT001465,Khadija Vuai,Female,38,1986-01-01,Urban West,ZNZ550067,255722750721,Low,2019-11-16,1
PAT001466,Nassor Haji,Male,21,2003-01-01,Chake-Chake,ZNZ916196,255773200828,Lower-Middle,2018-06-20,1
PAT001467,Zawadi Nassor,Female,53,1971-01-01,Mkoani,ZNZ269573,255739159511,Middle,2019-10-15,1
PAT001468,Ibrahim Mohammed,Male,46,1978-01-01,North B,ZNZ234288,,Low,2018-07-07,1
PAT001469,Maryam Hamisi,Female,25,1999-01-01,Wete,ZNZ230016,255793971475,Lower-Middle,2022-01-04,1
PAT001470,Sitawa Hamisi,Female,24,2000-01-01,Mkoani,ZNZ210573,255732840605,Middle,2021-01-14,1
PAT001471,Zuwena Rashid,Female,36,1988-01-01,Urban West,ZNZ164186,255754641994,Low,2022-02-08,0
PAT001472,Asha Hassan,Female,38,1986-01-01,South Unguja,ZNZ118781,,Upper-Middle,2018-02-21,1
PAT001473,Fatuma Vuai,Female,34,1990-01-01,Mkoani,,255774402892,Low,2018-04-21,1
PAT001474,Mwinyi Omar,Male,39,1985-01-01,North A,ZNZ515794,255723748887,Upper-Middle,2020-05-26,0
PAT001475,Ali Said,Male,62,1962-01-01,North A,ZNZ380027,255762327105,Low,2020-12-02,0
PAT001476,Rehema Salim,Female,48,1976-01-01,Chake-Chake,ZNZ772339,255713275072,Low,2018-07-30,1
PAT001477,Latifa Seif,Female,34,1990-01-01,North A,ZNZ166266,255798703922,Low,2021-05-08,1
PAT001478,Asha Bakari,Female,46,1978-01-01,Urban West,ZNZ495459,,Middle,2020-05-07,1
PAT001479,Latifa Hamisi,Female,16,2008-01-01,Kati,ZNZ811741,255779254841,Middle,2022-11-11,1
PAT001480,Abdallah Mwinyi,Male,41,1983-01-01,South Unguja,ZNZ180636,255779335081,Low,2019-09-19,1
PAT001481,Asha Omar,Female,59,1965-01-01,Chake-Chake,,255762546474,Low,2020-11-15,1
PAT001482,Khalid Rashid,Male,31,1993-01-01,Chake-Chake,ZNZ499769,255786014729,Lower-Middle,2018-10-26,1
PAT001483,Halima Amour,Female,19,2005-01-01,Urban West,ZNZ196008,255748703819,Lower-Middle,2021-01-05,1
PAT001484,Abdallah Suleiman,Male,24,2000-01-01,Urban West,,255721287967,Middle,2020-07-12,0
PAT001485,Ahmed Bakari,Male,17,2007-01-01,North A,ZNZ830929,255713561497,Low,2018-05-17,1
PAT001486,Yusuf Khatib,Male,22,2002-01-01,North A,ZNZ838384,255760593847,Lower-Middle,2020-11-09,0
PAT001487,Salim Nassor,Male,29,1995-01-01,Micheweni,ZNZ352299,255742145513,Middle,2019-03-16,1
PAT001488,Pili Khatib,Female,10,2014-01-01,Micheweni,ZNZ195967,255747421725,Upper-Middle,2018-07-30,1
PAT001489,Mwinyi Nassor,Male,35,1989-01-01,North B,ZNZ312628,,Middle,2020-01-22,0
PAT001490,Ibrahim Vuai,Male,49,1975-01-01,Urban West,ZNZ362063,,Low,2022-04-24,0
PAT001491,Ali Omar,Male,20,2004-01-01,North A,ZNZ452053,255710671253,Low,2019-03-11,1
PAT001492,Bakari Seif,Male,59,1965-01-01,South Unguja,ZNZ232957,255733465520,Lower-Middle,2020-02-19,1
PAT001493,Hassan Seif,Male,43,1981-01-01,North B,ZNZ101049,255783724243,Lower-Middle,2021-05-15,1
PAT001494,Hamisi Mwinyi,Male,51,1973-01-01,Urban West,ZNZ166697,255732403427,Middle,2019-03-15,1
PAT001495,Asha Khatib,Female,22,2002-01-01,Micheweni,ZNZ193034,255730602307,Middle,2022-12-08,0
PAT001496,Latifa Salim,Female,44,1980-01-01,Urban West,,255715015551,Lower-Middle,2019-10-28,1
PAT001497,Sitawa Abdallah,Female,15,2009-01-01,North A,ZNZ572694,255758294603,Lower-Middle,2020-12-01,1
PAT001498,Nassor Khatib,Male,49,1975-01-01,Wete,ZNZ610708,255764021286,Lower-Middle,2019-02-15,1
PAT001499,Ali Vuai,Male,37,1987-01-01,Urban West,ZNZ461317,255786692527,Low,2022-03-27,1
PAT001500,Sitawa Hassan,Female,40,1984-01-01,South Unguja,ZNZ104694,255761473414,Low,2020-03-16,1
